tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
558,2020-04-20 16:12:40.0860,2020-04-20 16:21:58.5640,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,3789,Fulton St & Irving Pl,40.68186,-73.95943199999999,43386,Customer,1969,0
195,2020-04-20 16:12:41.4300,2020-04-20 16:15:56.8180,312,Allen St & Stanton St,40.722055,-73.989111,311,Norfolk St & Broome St,40.7172274,-73.98802084,40214,Subscriber,1974,2
5376,2020-04-20 16:12:41.9650,2020-04-20 17:42:18.5130,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,27615,Customer,1983,1
291,2020-04-20 16:12:42.0740,2020-04-20 16:17:33.8960,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,239,Willoughby St & Fleet St,40.69196566,-73.9813018,40088,Subscriber,1953,1
1622,2020-04-20 16:12:43.9550,2020-04-20 16:39:46.4320,3002,South End Ave & Liberty St,40.711512,-74.01575600000001,466,W 25 St & 6 Ave,40.74395411,-73.99144871,38816,Customer,1986,2
389,2020-04-20 16:12:46.7980,2020-04-20 16:19:16.0910,346,Bank St & Hudson St,40.73652889,-74.00618026,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,40929,Subscriber,1968,2
1514,2020-04-20 16:12:48.7750,2020-04-20 16:38:03.3740,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,27419,Customer,1969,0
835,2020-04-20 16:12:51.5350,2020-04-20 16:26:46.8790,3365,3 St & 7 Ave,40.67038370000001,-73.97839676,3411,Bond St & Bergen St,40.6849668,-73.98620772,38872,Subscriber,1961,1
1131,2020-04-20 16:12:52.1680,2020-04-20 16:31:43.8390,497,E 17 St & Broadway,40.73704984,-73.99009296,470,W 20 St & 8 Ave,40.74345335,-74.00004031,27665,Subscriber,1984,1
249,2020-04-20 16:12:54.1090,2020-04-20 16:17:03.1800,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,445,E 10 St & Avenue A,40.72740794,-73.98142006,14563,Subscriber,1956,2
518,2020-04-20 16:12:55.0040,2020-04-20 16:21:33.3370,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,3094,Graham Ave & Withers St,40.7169811,-73.94485918,32337,Subscriber,1997,1
223,2020-04-20 16:12:55.3050,2020-04-20 16:16:38.3990,3708,W 13 St & 5 Ave,40.735445,-73.99431,435,W 21 St & 6 Ave,40.74173969,-73.99415556,39657,Subscriber,1964,1
524,2020-04-20 16:12:58.5720,2020-04-20 16:21:42.8320,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,36558,Subscriber,1985,2
169,2020-04-20 16:12:59.7240,2020-04-20 16:15:48.8420,2000,Front St & Washington St,40.70255088,-73.98940236,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,38456,Subscriber,1967,1
1490,2020-04-20 16:13:01.6920,2020-04-20 16:37:52.5530,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,18411,Customer,1969,0
1711,2020-04-20 16:13:03.1940,2020-04-20 16:41:34.6450,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,3294,E 91 St & Park Ave,40.7835016,-73.955327,15664,Subscriber,1984,2
2148,2020-04-20 16:13:05.7780,2020-04-20 16:48:54.6720,3335,Union St & 4 Ave,40.6772744,-73.98282002,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,42763,Subscriber,1981,1
2384,2020-04-20 16:13:12.4860,2020-04-20 16:52:56.9330,3297,6 St & 7 Ave,40.668662700000006,-73.97988067,3042,Fulton St & Utica Ave,40.6794268,-73.92989109999999,38040,Customer,1975,1
2612,2020-04-20 16:13:16.0100,2020-04-20 16:56:48.8880,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,43406,Subscriber,1989,0
910,2020-04-20 16:13:16.3260,2020-04-20 16:28:26.7820,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,471,Grand St & Havemeyer St,40.71286844,-73.95698119,37854,Subscriber,1987,2
433,2020-04-20 16:13:17.3640,2020-04-20 16:20:31.1870,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,43182,Subscriber,1985,1
1508,2020-04-20 16:13:20.4690,2020-04-20 16:38:29.1600,304,Broadway & Battery Pl,40.70463334,-74.01361706,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,43111,Customer,1975,1
1217,2020-04-20 16:13:30.7720,2020-04-20 16:33:47.8830,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,28609,Subscriber,1994,2
2303,2020-04-20 16:13:31.8160,2020-04-20 16:51:54.9980,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3287,W 87 St & West End Ave,40.789621999999994,-73.97757,30077,Subscriber,1997,1
1111,2020-04-20 16:13:32.1950,2020-04-20 16:32:04.1720,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,3774,Knickerbocker Ave & George St,40.704425,-73.92836,37063,Subscriber,1989,2
3562,2020-04-20 16:13:34.2170,2020-04-20 17:12:57.0460,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,20770,Customer,1969,0
294,2020-04-20 16:13:34.6170,2020-04-20 16:18:29.5970,3384,Smith St & 3 St,40.678724200000005,-73.99599099,3377,Carroll St & Bond St,40.6786115,-73.99037292,40162,Subscriber,1980,1
1347,2020-04-20 16:13:39.4850,2020-04-20 16:36:06.7370,3759,Irving Ave & Jefferson St,40.70538,-73.92535,3779,Hart St & Wyckoff Ave,40.704876,-73.919911,43405,Subscriber,1955,2
2208,2020-04-20 16:13:47.4910,2020-04-20 16:50:35.4940,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,19572,Subscriber,1993,1
313,2020-04-20 16:13:49.8350,2020-04-20 16:19:02.8800,312,Allen St & Stanton St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,31544,Subscriber,1991,1
1264,2020-04-20 16:13:51.1490,2020-04-20 16:34:55.7290,3156,E 72 St & York Ave,40.76663814,-73.95348296,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,39466,Subscriber,1976,1
801,2020-04-20 16:13:51.3910,2020-04-20 16:27:12.8240,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,453,W 22 St & 8 Ave,40.74475148,-73.99915362,43438,Subscriber,1959,2
589,2020-04-20 16:13:51.5570,2020-04-20 16:23:41.0280,3341,Central Park West & W 102 St,40.795346,-73.96186,3491,E 118 St & 1 Ave,40.797470000000004,-73.93504,34264,Subscriber,1989,1
1413,2020-04-20 16:13:53.7190,2020-04-20 16:37:27.6190,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,27527,Customer,1991,1
688,2020-04-20 16:13:54.3750,2020-04-20 16:25:22.9940,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,128,MacDougal St & Prince St,40.72710258,-74.00297088,41925,Subscriber,1966,1
3536,2020-04-20 16:13:54.8540,2020-04-20 17:12:51.6080,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,19689,Customer,1969,0
1223,2020-04-20 16:13:56.7880,2020-04-20 16:34:20.0770,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3314,W 95 St & Broadway,40.7937704,-73.971888,38560,Subscriber,1960,2
247,2020-04-20 16:13:59.1650,2020-04-20 16:18:07.1060,402,Broadway & E 22 St,40.740343200000005,-73.98955109,435,W 21 St & 6 Ave,40.74173969,-73.99415556,16324,Subscriber,1961,1
354,2020-04-20 16:13:59.2280,2020-04-20 16:19:53.6850,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,3160,Central Park West & W 76 St,40.77896784,-73.97374737,43358,Subscriber,1957,1
340,2020-04-20 16:13:59.5880,2020-04-20 16:19:40.4000,326,E 11 St & 1 Ave,40.72953837,-73.98426726,297,E 15 St & 3 Ave,40.734232,-73.986923,41103,Subscriber,1990,1
1270,2020-04-20 16:14:01.3550,2020-04-20 16:35:12.1180,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,37751,Subscriber,1978,1
78,2020-04-20 16:14:02.7960,2020-04-20 16:15:20.8390,3457,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,43125,Subscriber,1960,2
421,2020-04-20 16:14:05.6780,2020-04-20 16:21:07.4000,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,35167,Subscriber,1990,2
1788,2020-04-20 16:14:06.7620,2020-04-20 16:43:55.6380,330,Reade St & Broadway,40.71450451,-74.00562789,3746,6 Ave & Broome St,40.72430832160217,-74.00473035871983,42661,Subscriber,1981,1
1214,2020-04-20 16:14:07.0830,2020-04-20 16:34:21.5620,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,3369,E 82 St & East End Ave,40.7724607,-73.9468208,17405,Subscriber,1969,0
585,2020-04-20 16:14:10.0090,2020-04-20 16:23:55.7290,3067,Broadway & Whipple St,40.7016657,-73.9437303,532,S 5 Pl & S 5 St,40.710451,-73.960876,30532,Subscriber,1994,2
1676,2020-04-20 16:14:10.0410,2020-04-20 16:42:06.9900,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,19560,Subscriber,1959,1
967,2020-04-20 16:14:10.6130,2020-04-20 16:30:18.3490,435,W 21 St & 6 Ave,40.74173969,-73.99415556,508,W 46 St & 11 Ave,40.76341379,-73.99667444,40567,Subscriber,1993,1
1183,2020-04-20 16:14:11.2500,2020-04-20 16:33:55.2050,386,Centre St & Worth St,40.71494807,-74.00234482,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,40586,Subscriber,1963,1
2166,2020-04-20 16:14:13.2630,2020-04-20 16:50:19.3060,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3898,E 63 St & 3 Ave,40.763954,-73.9646,42851,Subscriber,1972,1
2014,2020-04-20 16:14:13.4780,2020-04-20 16:47:47.5440,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,42035,Subscriber,1974,1
437,2020-04-20 16:14:14.1280,2020-04-20 16:21:31.7730,334,W 20 St & 7 Ave,40.74238787,-73.99726235,507,E 25 St & 2 Ave,40.73912601,-73.97973776,40540,Subscriber,1986,1
317,2020-04-20 16:14:18.0460,2020-04-20 16:19:36.0020,224,Spruce St & Nassau St,40.71146364,-74.00552427,2009,Catherine St & Monroe St,40.71117444,-73.99682619,21242,Subscriber,1979,2
591,2020-04-20 16:14:24.6910,2020-04-20 16:24:16.1500,330,Reade St & Broadway,40.71450451,-74.00562789,391,Clark St & Henry St,40.69760127,-73.99344559,38404,Subscriber,1990,1
1937,2020-04-20 16:14:27.4180,2020-04-20 16:46:44.4740,143,Clinton St & Joralemon St,40.69239502,-73.99337909,146,Hudson St & Reade St,40.71625008,-74.0091059,39257,Subscriber,1994,2
234,2020-04-20 16:14:30.9010,2020-04-20 16:18:25.8700,385,E 55 St & 2 Ave,40.75797322,-73.96603308,359,E 47 St & Park Ave,40.75510267,-73.97498696,15940,Subscriber,1991,1
200,2020-04-20 16:14:31.8200,2020-04-20 16:17:52.1470,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,532,S 5 Pl & S 5 St,40.710451,-73.960876,41365,Subscriber,1986,2
1413,2020-04-20 16:14:32.4500,2020-04-20 16:38:06.3300,501,FDR Drive & E 35 St,40.744219,-73.97121214,3151,E 81 St & York Ave,40.7728384,-73.94989233,40055,Customer,2002,1
2363,2020-04-20 16:14:33.9980,2020-04-20 16:53:57.0290,127,Barrow St & Hudson St,40.73172428,-74.00674436,358,Christopher St & Greenwich St,40.73291553,-74.00711384,32561,Subscriber,1967,0
340,2020-04-20 16:14:36.3540,2020-04-20 16:20:17.0970,2012,E 27 St & 1 Ave,40.739445,-73.97680600000001,461,E 20 St & 2 Ave,40.73587678,-73.98205027,28126,Subscriber,1991,2
1998,2020-04-20 16:14:39.7510,2020-04-20 16:47:58.0530,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,37423,Subscriber,1982,1
1715,2020-04-20 16:14:40.2850,2020-04-20 16:43:15.6290,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,30992,Subscriber,1992,2
1324,2020-04-20 16:14:40.5710,2020-04-20 16:36:45.0950,295,Pike St & E Broadway,40.71406667,-73.99293911,507,E 25 St & 2 Ave,40.73912601,-73.97973776,42955,Subscriber,1967,2
1105,2020-04-20 16:14:41.6870,2020-04-20 16:33:07.3560,315,South St & Gouverneur Ln,40.70355377,-74.00670227,3798,W 40 St & 5 Ave,40.752269,-73.982079,37191,Subscriber,1988,1
885,2020-04-20 16:14:42.5720,2020-04-20 16:29:27.8440,387,Centre St & Chambers St,40.71273266,-74.0046073,3486,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134,32112,Customer,1995,1
2500,2020-04-20 16:14:43.7790,2020-04-20 16:56:23.8440,3158,W 63 St & Broadway,40.77163851,-73.98261428,212,W 16 St & The High Line,40.74334935,-74.00681753,36902,Customer,1991,2
922,2020-04-20 16:14:49.4370,2020-04-20 16:30:12.2870,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,465,Broadway & W 41 St,40.75513557,-73.98658032,28400,Customer,1994,2
2425,2020-04-20 16:14:51.2370,2020-04-20 16:55:16.7640,461,E 20 St & 2 Ave,40.73587678,-73.98205027,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,42930,Subscriber,1970,1
191,2020-04-20 16:14:53.2820,2020-04-20 16:18:04.6880,403,E 2 St & 2 Ave,40.72502876,-73.99069656,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,33972,Subscriber,1977,1
413,2020-04-20 16:14:54.2630,2020-04-20 16:21:47.9460,3332,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,3911,Wyckoff St & Nevins St,40.683426000000004,-73.984275,18869,Subscriber,2002,1
913,2020-04-20 16:14:55.2860,2020-04-20 16:30:08.8780,3400,E 110 St & Madison Ave,40.796153499999996,-73.94782145,3378,E 76 St & Park Ave,40.773763,-73.96222088,40133,Subscriber,1987,1
1678,2020-04-20 16:15:03.9310,2020-04-20 16:43:02.5410,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,43564,Subscriber,1990,1
2374,2020-04-20 16:15:04.4420,2020-04-20 16:54:38.5280,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3910,Greene Ave & Grandview Ave,40.709697,-73.90785600000001,43294,Customer,1969,0
1546,2020-04-20 16:15:04.6790,2020-04-20 16:40:51.6100,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,39949,Subscriber,1965,1
209,2020-04-20 16:15:06.9950,2020-04-20 16:18:36.1450,285,Broadway & E 14 St,40.73454567,-73.99074142,435,W 21 St & 6 Ave,40.74173969,-73.99415556,38630,Subscriber,1982,1
612,2020-04-20 16:15:09.3880,2020-04-20 16:25:22.0720,359,E 47 St & Park Ave,40.75510267,-73.97498696,492,W 33 St & 7 Ave,40.75019995,-73.99093085,41838,Subscriber,1953,1
487,2020-04-20 16:15:10.4230,2020-04-20 16:23:17.6480,3307,West End Ave & W 94 St,40.7941654,-73.974124,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,36516,Subscriber,2002,1
1458,2020-04-20 16:15:11.0750,2020-04-20 16:39:30.0610,3437,Riverside Dr & W 91 St,40.793134809866636,-73.97700369358063,3992,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,21171,Subscriber,1965,1
826,2020-04-20 16:15:13.2860,2020-04-20 16:29:00.0290,261,Johnson St & Gold St,40.69474881,-73.98362464,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,42705,Subscriber,1987,1
2115,2020-04-20 16:15:15.3850,2020-04-20 16:50:30.7880,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,3412,Pacific St & Nevins St,40.6853761,-73.98302136,39430,Subscriber,1962,1
209,2020-04-20 16:15:16.3250,2020-04-20 16:18:46.0420,490,8 Ave & W 33 St,40.751551,-73.993934,505,6 Ave & W 33 St,40.74901271,-73.98848395,43535,Customer,1969,0
231,2020-04-20 16:15:17.1700,2020-04-20 16:19:08.3610,146,Hudson St & Reade St,40.71625008,-74.0091059,328,Watts St & Greenwich St,40.72405549,-74.00965965,39855,Subscriber,1959,1
2449,2020-04-20 16:15:19.2640,2020-04-20 16:56:08.5240,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,18575,Subscriber,1962,1
1369,2020-04-20 16:15:19.3040,2020-04-20 16:38:09.0060,394,E 9 St & Avenue C,40.72521311,-73.97768752,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,37334,Subscriber,1990,1
1150,2020-04-20 16:15:20.7650,2020-04-20 16:34:30.8410,3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,385,E 55 St & 2 Ave,40.75797322,-73.96603308,37413,Subscriber,1981,1
255,2020-04-20 16:15:25.2760,2020-04-20 16:19:40.7600,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,34231,Subscriber,1973,1
800,2020-04-20 16:15:27.2010,2020-04-20 16:28:47.5620,422,W 59 St & 10 Ave,40.770513,-73.988038,3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,33805,Subscriber,1994,2
1547,2020-04-20 16:15:27.3210,2020-04-20 16:41:15.1560,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3167,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,40903,Subscriber,1991,1
1215,2020-04-20 16:15:31.6380,2020-04-20 16:35:47.5510,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,40587,Subscriber,1990,1
486,2020-04-20 16:15:32.7890,2020-04-20 16:23:39.5610,276,Duane St & Greenwich St,40.71748752,-74.0104554,316,Fulton St & William St,40.70955958,-74.00653609,43845,Subscriber,1981,1
459,2020-04-20 16:15:33.5880,2020-04-20 16:23:12.9600,3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,21672,Subscriber,1974,1
963,2020-04-20 16:15:36.6080,2020-04-20 16:31:40.1800,2008,Little West St & 1 Pl,40.70569254,-74.01677685,405,Washington St & Gansevoort St,40.739323,-74.008119,19970,Subscriber,1953,1
161,2020-04-20 16:15:36.9120,2020-04-20 16:18:18.5600,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,3738,Delancey St & Eldridge St,40.719383,-73.991479,29428,Subscriber,1996,2
2604,2020-04-20 16:15:38.5510,2020-04-20 16:59:03.0950,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3416,7 Ave & Park Pl,40.67761470000001,-73.97324283,39254,Subscriber,1983,1
2034,2020-04-20 16:15:39.4390,2020-04-20 16:49:34.2910,3367,5 Ave & E 103 St,40.792255299999994,-73.95249933,509,9 Ave & W 22 St,40.7454973,-74.00197139,43048,Subscriber,1992,2
325,2020-04-20 16:15:41.0390,2020-04-20 16:21:06.3710,390,Duffield St & Willoughby St,40.69221589,-73.9842844,3421,Hoyt St & Warren St,40.6843549,-73.98901629,42514,Subscriber,1963,2
523,2020-04-20 16:15:41.9510,2020-04-20 16:24:25.8500,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3837,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40176,Subscriber,1979,1
214,2020-04-20 16:15:42.0000,2020-04-20 16:19:16.5970,3102,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,29099,Subscriber,1988,1
301,2020-04-20 16:15:46.7860,2020-04-20 16:20:48.0580,3367,5 Ave & E 103 St,40.792255299999994,-73.95249933,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,31901,Subscriber,1963,1
2031,2020-04-20 16:15:47.2980,2020-04-20 16:49:39.0390,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,29821,Customer,2001,1
3813,2020-04-20 16:15:49.9500,2020-04-20 17:19:23.3530,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3518,Lenox Ave & W 126 St,40.808442,-73.94520870000001,17850,Subscriber,1992,1
1470,2020-04-20 16:15:53.2870,2020-04-20 16:40:23.8850,355,Bayard St & Baxter St,40.71602118,-73.99974372,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40563,Customer,1969,0
1206,2020-04-20 16:15:53.9600,2020-04-20 16:36:00.8970,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,37596,Customer,1989,1
1697,2020-04-20 16:15:59.4370,2020-04-20 16:44:17.3310,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,42992,Subscriber,1984,1
306,2020-04-20 16:16:08.2240,2020-04-20 16:21:14.6310,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,3402,Court St & State St,40.6902375,-73.99203074,15353,Subscriber,1967,1
1030,2020-04-20 16:16:09.8240,2020-04-20 16:33:19.8890,411,E 6 St & Avenue D,40.72228087,-73.97668709,3709,W 15 St & 6 Ave,40.73804614248277,-73.99642959237099,28708,Customer,1991,2
1121,2020-04-20 16:16:12.5040,2020-04-20 16:34:53.8160,3608,5 St & 51 Ave,40.7423737,-73.9566,532,S 5 Pl & S 5 St,40.710451,-73.960876,40947,Subscriber,1966,2
1349,2020-04-20 16:16:13.7840,2020-04-20 16:38:43.0960,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3418,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,43198,Customer,1969,0
699,2020-04-20 16:16:18.9560,2020-04-20 16:27:58.9060,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,393,E 5 St & Avenue C,40.72299208,-73.97995466,16050,Subscriber,1943,2
831,2020-04-20 16:16:19.2520,2020-04-20 16:30:11.1730,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,455,1 Ave & E 44 St,40.75001986,-73.96905301,43214,Subscriber,1967,2
274,2020-04-20 16:16:20.6240,2020-04-20 16:20:55.4640,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,38159,Subscriber,1988,2
903,2020-04-20 16:16:21.5280,2020-04-20 16:31:24.7380,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,3554,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,40766,Subscriber,1986,1
400,2020-04-20 16:16:22.0940,2020-04-20 16:23:02.8170,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,335,Washington Pl & Broadway,40.72903917,-73.99404649,29523,Subscriber,1993,1
314,2020-04-20 16:16:23.8330,2020-04-20 16:21:37.8740,127,Barrow St & Hudson St,40.73172428,-74.00674436,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,28527,Subscriber,1966,1
